id,Taxa,order,species,hunting,redlist
1790,birds,PASSERIFORMES,Perisoreus_internigrans,Non_hunted,Threatened
1791,birds,ACCIPITRIFORMES,Pernis_apivorus,Non_hunted,Non_threatened
1792,birds,ACCIPITRIFORMES,Pernis_ptilorhyncus,Hunted,Non_threatened
1793,birds,PASSERIFORMES,Petronia_petronia,Non_hunted,Non_threatened
1794,birds,CUCULIFORMES,Phaenicophaeus_tristis,Non_hunted,Non_threatened
1795,birds,PHAETHONTIFORMES,Phaethon_aethereus,Non_hunted,Non_threatened
1796,birds,PHAETHONTIFORMES,Phaethon_lepturus,Non_hunted,Non_threatened
1797,birds,PHAETHONTIFORMES,Phaethon_rubricauda,Non_hunted,Non_threatened
1798,birds,SULIFORMES,Phalacrocorax_capillatus,Non_hunted,Non_threatened
1799,birds,SULIFORMES,Phalacrocorax_carbo,Hunted,Non_threatened
1800,birds,SULIFORMES,Phalacrocorax_niger,Non_hunted,Non_threatened
1801,birds,SULIFORMES,Phalacrocorax_pelagicus,Non_hunted,Non_threatened
1802,birds,SULIFORMES,Phalacrocorax_urile,Non_hunted,Non_threatened
1803,birds,CHARADRIIFORMES,Phalaropus_fulicarius,Non_hunted,Non_threatened
1804,birds,CHARADRIIFORMES,Phalaropus_lobatus,Non_hunted,Non_threatened
1805,birds,GALLIFORMES,Phasianus_colchicus,Hunted,Non_threatened
1806,birds,CHARADRIIFORMES,Philomachus_pugnax,Non_hunted,Non_threatened
1807,birds,STRIGIFORMES,Phodilus_badius,Hunted,Non_threatened
1808,birds,PROCELLARIIFORMES,Phoebastria_albatrus,Non_hunted,Threatened
1809,birds,PROCELLARIIFORMES,Phoebastria_immutabilis,Non_hunted,Non_threatened
1810,birds,PROCELLARIIFORMES,Phoebastria_nigripes,Non_hunted,Non_threatened
1811,birds,PHOENICOPTERIFORMES,Phoenicopterus_roseus,Non_hunted,Non_threatened
1812,birds,PASSERIFORMES,Phoenicurus_alaschanicus,Non_hunted,Non_threatened
1813,birds,PASSERIFORMES,Phoenicurus_auroreus,Hunted,Non_threatened
1814,birds,PASSERIFORMES,Phoenicurus_caeruleocephala,Non_hunted,Non_threatened
1815,birds,PASSERIFORMES,Phoenicurus_erythrogastrus,Non_hunted,Non_threatened
1816,birds,PASSERIFORMES,Phoenicurus_erythronotus,Non_hunted,Non_threatened
1817,birds,PASSERIFORMES,Phoenicurus_frontalis,Non_hunted,Non_threatened
1818,birds,PASSERIFORMES,Phoenicurus_hodgsoni,Non_hunted,Non_threatened
1819,birds,PASSERIFORMES,Phoenicurus_ochruros,Non_hunted,Non_threatened
1820,birds,PASSERIFORMES,Phoenicurus_phoenicurus,Non_hunted,Non_threatened
1821,birds,PASSERIFORMES,Phoenicurus_schisticeps,Non_hunted,Non_threatened
1822,birds,PASSERIFORMES,Phylloscopus_affinis,Non_hunted,Non_threatened
1823,birds,PASSERIFORMES,Phylloscopus_armandii,Hunted,Non_threatened
1824,birds,PASSERIFORMES,Phylloscopus_borealis,Hunted,Non_threatened
1825,birds,PASSERIFORMES,Phylloscopus_borealoides,Non_hunted,Non_threatened
1826,birds,PASSERIFORMES,Phylloscopus_cantator,Non_hunted,Non_threatened
1827,birds,PASSERIFORMES,Phylloscopus_chloronotus,Non_hunted,Non_threatened
1828,birds,PASSERIFORMES,Phylloscopus_claudiae,Non_hunted,Non_threatened
1829,birds,PASSERIFORMES,Phylloscopus_collybita,Non_hunted,Non_threatened
1830,birds,PASSERIFORMES,Phylloscopus_coronatus,Hunted,Non_threatened
1831,birds,PASSERIFORMES,Phylloscopus_emeiensis,Non_hunted,Non_threatened
1832,birds,PASSERIFORMES,Phylloscopus_forresti,Non_hunted,Non_threatened
1833,birds,PASSERIFORMES,Phylloscopus_fuligiventer,Non_hunted,Non_threatened
1834,birds,PASSERIFORMES,Phylloscopus_fuscatus,Hunted,Non_threatened
1835,birds,PASSERIFORMES,Phylloscopus_goodsoni,Non_hunted,Non_threatened
1836,birds,PASSERIFORMES,Phylloscopus_griseolus,Hunted,Non_threatened
1837,birds,PASSERIFORMES,Phylloscopus_hainanus,Non_hunted,Threatened
1838,birds,PASSERIFORMES,Phylloscopus_humei,Non_hunted,Non_threatened
1839,birds,PASSERIFORMES,Phylloscopus_ijimae,Non_hunted,Threatened
1840,birds,PASSERIFORMES,Phylloscopus_inornatus,Hunted,Non_threatened
1841,birds,PASSERIFORMES,Phylloscopus_kansuensis,Non_hunted,Non_threatened
1842,birds,PASSERIFORMES,Phylloscopus_maculipennis,Non_hunted,Non_threatened
1843,birds,PASSERIFORMES,Phylloscopus_magnirostris,Non_hunted,Non_threatened
1844,birds,PASSERIFORMES,Phylloscopus_ogilviegranti,Non_hunted,Non_threatened
1845,birds,PASSERIFORMES,Phylloscopus_proregulus,Hunted,Non_threatened
1846,birds,PASSERIFORMES,Phylloscopus_pulcher,Non_hunted,Non_threatened
1847,birds,PASSERIFORMES,Phylloscopus_reguloides,Non_hunted,Non_threatened
1848,birds,PASSERIFORMES,Phylloscopus_ricketti,Non_hunted,Non_threatened
1849,birds,PASSERIFORMES,Phylloscopus_schwarzi,Hunted,Non_threatened
1850,birds,PASSERIFORMES,Phylloscopus_sibilatrix,Non_hunted,Non_threatened
1851,birds,PASSERIFORMES,Phylloscopus_sindianus,Non_hunted,Non_threatened
1852,birds,PASSERIFORMES,Phylloscopus_subaffinis,Non_hunted,Non_threatened
1853,birds,PASSERIFORMES,Phylloscopus_tenellipes,Non_hunted,Non_threatened
1854,birds,PASSERIFORMES,Phylloscopus_trochiloides,Hunted,Non_threatened
1855,birds,PASSERIFORMES,Phylloscopus_trochilus,Non_hunted,Non_threatened
1856,birds,PASSERIFORMES,Phylloscopus_xanthoschistos,Non_hunted,Non_threatened
1857,birds,PASSERIFORMES,Phylloscopus_yunnanensis,Non_hunted,Non_threatened
1858,birds,PASSERIFORMES,Pica_pica,Hunted,Non_threatened
1859,birds,PICIFORMES,Picoides_tridactylus,Non_hunted,Non_threatened
1860,birds,PICIFORMES,Picumnus_innominatus,Non_hunted,Non_threatened
1861,birds,PICIFORMES,Picus_canus,Hunted,Non_threatened
1862,birds,PICIFORMES,Picus_chlorolophus,Non_hunted,Non_threatened
1863,birds,PICIFORMES,Picus_flavinucha,Non_hunted,Non_threatened
1864,birds,PICIFORMES,Picus_rabieri,Non_hunted,Non_threatened
1865,birds,PICIFORMES,Picus_squamatus,Non_hunted,Non_threatened
1866,birds,PICIFORMES,Picus_vittatus,Non_hunted,Non_threatened
1867,birds,PICIFORMES,Picus_xanthopygaeus,Non_hunted,Non_threatened
1868,birds,PASSERIFORMES,Pinicola_enucleator,Hunted,Non_threatened
1869,birds,PASSERIFORMES,Pinicola_subhimachala,Non_hunted,Non_threatened
1870,birds,PASSERIFORMES,Pitta_cyanea,Non_hunted,Non_threatened
1871,birds,PASSERIFORMES,Pitta_moluccensis,Non_hunted,Non_threatened
1872,birds,PASSERIFORMES,Pitta_nipalensis,Non_hunted,Non_threatened
1873,birds,PASSERIFORMES,Pitta_nympha,Hunted,Threatened
1874,birds,PASSERIFORMES,Pitta_oatesi,Non_hunted,Non_threatened
1875,birds,PASSERIFORMES,Pitta_phayrei,Non_hunted,Non_threatened
1876,birds,PASSERIFORMES,Pitta_sordida,Non_hunted,Non_threatened
1877,birds,PASSERIFORMES,Pitta_soror,Hunted,Non_threatened
1878,birds,PELECANIFORMES,Platalea_leucorodia,Hunted,Non_threatened
1879,birds,PELECANIFORMES,Platalea_minor,Hunted,Threatened
1880,birds,PASSERIFORMES,Plectrophenax_nivalis,Non_hunted,Non_threatened
1881,birds,PELECANIFORMES,Plegadis_falcinellus,Non_hunted,Non_threatened
1882,birds,PASSERIFORMES,Ploceus_manyar,Non_hunted,Non_threatened
1883,birds,PASSERIFORMES,Ploceus_philippinus,Non_hunted,Non_threatened
1884,birds,CHARADRIIFORMES,Pluvialis_apricaria,Non_hunted,Non_threatened
1885,birds,CHARADRIIFORMES,Pluvialis_dominica,Non_hunted,Non_threatened
1886,birds,CHARADRIIFORMES,Pluvialis_fulva,Hunted,Non_threatened
1887,birds,CHARADRIIFORMES,Pluvialis_squatarola,Non_hunted,Non_threatened
1888,birds,PASSERIFORMES,Pnoepyga_albiventer,Non_hunted,Non_threatened
1889,birds,PASSERIFORMES,Pnoepyga_formosana,Non_hunted,Non_threatened
1890,birds,PASSERIFORMES,Pnoepyga_immaculata,Non_hunted,Non_threatened
1891,birds,PASSERIFORMES,Pnoepyga_pusilla,Non_hunted,Non_threatened
1892,birds,PODICIPEDIFORMES,Podiceps_auritus,Non_hunted,Threatened
1893,birds,PODICIPEDIFORMES,Podiceps_cristatus,Hunted,Non_threatened
1894,birds,PODICIPEDIFORMES,Podiceps_grisegena,Non_hunted,Non_threatened
1895,birds,PODICIPEDIFORMES,Podiceps_nigricollis,Non_hunted,Non_threatened
1896,birds,PASSERIFORMES,Podoces_biddulphi,Non_hunted,Non_threatened
1897,birds,PASSERIFORMES,Podoces_hendersoni,Non_hunted,Non_threatened
1898,birds,GALLIFORMES,Polyplectron_bicalcaratum,Hunted,Non_threatened
1899,birds,GALLIFORMES,Polyplectron_katsumatae,Hunted,Threatened
1900,birds,ANSERIFORMES,Polysticta_stelleri,Non_hunted,Threatened
1901,birds,PASSERIFORMES,Pomatorhinus_erythrocnemis,Non_hunted,Non_threatened
1902,birds,PASSERIFORMES,Pomatorhinus_erythrogenys,Non_hunted,Non_threatened
1903,birds,PASSERIFORMES,Pomatorhinus_ferruginosus,Non_hunted,Non_threatened
1904,birds,PASSERIFORMES,Pomatorhinus_gravivox,Hunted,Non_threatened
1905,birds,PASSERIFORMES,Pomatorhinus_hypoleucos,Hunted,Non_threatened
1906,birds,PASSERIFORMES,Pomatorhinus_musicus,Non_hunted,Non_threatened
1907,birds,PASSERIFORMES,Pomatorhinus_ochraceiceps,Non_hunted,Non_threatened
1908,birds,PASSERIFORMES,Pomatorhinus_ruficollis,Hunted,Non_threatened
1909,birds,PASSERIFORMES,Pomatorhinus_schisticeps,Non_hunted,Non_threatened
1910,birds,PASSERIFORMES,Pomatorhinus_swinhoei,Non_hunted,Non_threatened
1911,birds,GRUIFORMES,Porphyrio_porphyrio,Non_hunted,Non_threatened
1912,birds,GRUIFORMES,Porzana_cinerea,Non_hunted,Non_threatened
1913,birds,GRUIFORMES,Porzana_fusca,Hunted,Non_threatened
1914,birds,GRUIFORMES,Porzana_parva,Non_hunted,Non_threatened
1915,birds,GRUIFORMES,Porzana_paykullii,Non_hunted,Non_threatened
1916,birds,GRUIFORMES,Porzana_porzana,Non_hunted,Non_threatened
1917,birds,GRUIFORMES,Porzana_pusilla,Hunted,Non_threatened
1918,birds,PASSERIFORMES,Prinia_atrogularis,Non_hunted,Non_threatened
1919,birds,PASSERIFORMES,Prinia_crinigera,Hunted,Non_threatened
1920,birds,PASSERIFORMES,Prinia_flaviventris,Non_hunted,Non_threatened
1921,birds,PASSERIFORMES,Prinia_hodgsonii,Non_hunted,Non_threatened
1922,birds,PASSERIFORMES,Prinia_inornata,Hunted,Non_threatened
1923,birds,PASSERIFORMES,Prinia_polychroa,Non_hunted,Non_threatened
1924,birds,PASSERIFORMES,Prinia_rufescens,Non_hunted,Non_threatened
1925,birds,PASSERIFORMES,Prunella_atrogularis,Non_hunted,Non_threatened
1926,birds,PASSERIFORMES,Prunella_collaris,Non_hunted,Non_threatened
1927,birds,PASSERIFORMES,Prunella_fulvescens,Non_hunted,Non_threatened
1928,birds,PASSERIFORMES,Prunella_himalayana,Non_hunted,Non_threatened
1929,birds,PASSERIFORMES,Prunella_immaculata,Non_hunted,Non_threatened
1930,birds,PASSERIFORMES,Prunella_koslowi,Non_hunted,Non_threatened
1931,birds,PASSERIFORMES,Prunella_montanella,Hunted,Non_threatened
1932,birds,PASSERIFORMES,Prunella_rubeculoides,Non_hunted,Non_threatened
1933,birds,PASSERIFORMES,Prunella_strophiata,Non_hunted,Non_threatened
1934,birds,PASSERIFORMES,Psarisomus_dalhousiae,Non_hunted,Non_threatened
1935,birds,PELECANIFORMES,Pseudibis_davisoni,Non_hunted,Threatened
1936,birds,PROCELLARIIFORMES,Pseudobulweria_rostrata,Non_hunted,Non_threatened
1937,birds,PASSERIFORMES,Pseudopodoces_humilis,Non_hunted,Non_threatened
1938,birds,PSITTACIFORMES,Psittacula_alexandri,Non_hunted,Non_threatened
1939,birds,PSITTACIFORMES,Psittacula_derbiana,Hunted,Non_threatened
1940,birds,PSITTACIFORMES,Psittacula_eupatria,Non_hunted,Non_threatened
1941,birds,PSITTACIFORMES,Psittacula_finschii,Hunted,Non_threatened
1942,birds,PSITTACIFORMES,Psittacula_himalayana,Non_hunted,Non_threatened
1943,birds,PSITTACIFORMES,Psittacula_krameri,Non_hunted,Non_threatened
1944,birds,PSITTACIFORMES,Psittacula_roseata,Non_hunted,Non_threatened
1945,birds,PSITTACIFORMES,Psittinus_cyanurus,Non_hunted,Non_threatened
1946,birds,PTEROCLIFORMES,Pterocles_orientalis,Non_hunted,Non_threatened
1947,birds,PROCELLARIIFORMES,Pterodroma_hypoleuca,Non_hunted,Non_threatened
1948,birds,PASSERIFORMES,Pteruthius_aenobarbus,Non_hunted,Non_threatened
1949,birds,PASSERIFORMES,Pteruthius_flaviscapis,Non_hunted,Non_threatened
1950,birds,PASSERIFORMES,Pteruthius_melanotis,Non_hunted,Non_threatened
1951,birds,PASSERIFORMES,Pteruthius_rufiventer,Non_hunted,Non_threatened
1952,birds,PASSERIFORMES,Pteruthius_xanthochlorus,Non_hunted,Non_threatened
1953,birds,COLUMBIFORMES,Ptilinopus_leclancheri,Non_hunted,Non_threatened
1954,birds,GALLIFORMES,Pucrasia_macrolopha,Hunted,Non_threatened
1955,birds,PROCELLARIIFORMES,Puffinus_carneipes,Non_hunted,Non_threatened
1956,birds,PROCELLARIIFORMES,Puffinus_griseus,Non_hunted,Non_threatened
1957,birds,PROCELLARIIFORMES,Puffinus_pacificus,Non_hunted,Non_threatened
1958,birds,PROCELLARIIFORMES,Puffinus_tenuirostris,Non_hunted,Non_threatened
1959,birds,PASSERIFORMES,Pycnonotus_atriceps,Hunted,Non_threatened
1960,birds,PASSERIFORMES,Pycnonotus_aurigaster,Hunted,Non_threatened
1961,birds,PASSERIFORMES,Pycnonotus_blanfordi,Non_hunted,Non_threatened
1962,birds,PASSERIFORMES,Pycnonotus_cafer,Non_hunted,Non_threatened
1963,birds,PASSERIFORMES,Pycnonotus_finlaysoni,Non_hunted,Non_threatened
1964,birds,PASSERIFORMES,Pycnonotus_flavescens,Non_hunted,Non_threatened
1965,birds,PASSERIFORMES,Pycnonotus_jocosus,Hunted,Non_threatened
1966,birds,PASSERIFORMES,Pycnonotus_leucogenys,Non_hunted,Non_threatened
1967,birds,PASSERIFORMES,Pycnonotus_melanicterus,Non_hunted,Non_threatened
1968,birds,PASSERIFORMES,Pycnonotus_sinensis,Hunted,Non_threatened
1969,birds,PASSERIFORMES,Pycnonotus_striatus,Non_hunted,Non_threatened
1970,birds,PASSERIFORMES,Pycnonotus_taivanus,Non_hunted,Threatened
1971,birds,PASSERIFORMES,Pycnonotus_xanthorrhous,Hunted,Non_threatened
1972,birds,PASSERIFORMES,Pyrrhocorax_graculus,Hunted,Non_threatened
1973,birds,PASSERIFORMES,Pyrrhocorax_pyrrhocorax,Non_hunted,Non_threatened
1974,birds,PASSERIFORMES,Pyrrhoplectes_epauletta,Non_hunted,Non_threatened
1975,birds,PASSERIFORMES,Pyrrhula_erythaca,Hunted,Non_threatened
1976,birds,PASSERIFORMES,Pyrrhula_erythrocephala,Hunted,Non_threatened
1977,birds,PASSERIFORMES,Pyrrhula_nipalensis,Hunted,Non_threatened
1978,birds,PASSERIFORMES,Pyrrhula_pyrrhula,Hunted,Non_threatened
1979,birds,GRUIFORMES,Rallina_eurizonoides,Hunted,Non_threatened
1980,birds,GRUIFORMES,Rallina_fasciata,Non_hunted,Non_threatened
1981,birds,GRUIFORMES,Rallus_aquaticus,Hunted,Non_threatened
1982,birds,CHARADRIIFORMES,Recurvirostra_avosetta,Hunted,Non_threatened
1983,birds,PASSERIFORMES,Regulus_goodfellowi,Non_hunted,Non_threatened
1984,birds,PASSERIFORMES,Regulus_regulus,Hunted,Non_threatened
1985,birds,PASSERIFORMES,Remiz_consobrinus,Non_hunted,Non_threatened
1986,birds,PASSERIFORMES,Remiz_coronatus,Non_hunted,Non_threatened
1987,birds,PASSERIFORMES,Rhinomyias_brunneatus,Non_hunted,Threatened
1988,birds,PASSERIFORMES,Rhipidura_albicollis,Non_hunted,Non_threatened
1989,birds,PASSERIFORMES,Rhipidura_aureola,Non_hunted,Non_threatened
1990,birds,PASSERIFORMES,Rhodopechys_obsoletus,Non_hunted,Non_threatened
1991,birds,PASSERIFORMES,Rhodopechys_sanguineus,Non_hunted,Non_threatened
1992,birds,CHARADRIIFORMES,Rhodostethia_rosea,Non_hunted,Non_threatened
1993,birds,PASSERIFORMES,Rhopophilus_pekinensis,Non_hunted,Non_threatened
1994,birds,PASSERIFORMES,Rhyacornis_fuliginosa,Non_hunted,Non_threatened
1995,birds,PASSERIFORMES,Rimator_malacoptilus,Non_hunted,Non_threatened
1996,birds,PASSERIFORMES,Riparia_paludicola,Non_hunted,Non_threatened
1997,birds,PASSERIFORMES,Riparia_riparia,Non_hunted,Non_threatened
1998,birds,CHARADRIIFORMES,Rissa_tridactyla,Non_hunted,Threatened
1999,birds,CHARADRIIFORMES,Rostratula_benghalensis,Hunted,Non_threatened
2000,birds,ACCIPITRIFORMES,Sarcogyps_calvus,Non_hunted,Threatened
2001,birds,ANSERIFORMES,Sarkidiornis_melanotos,Non_hunted,Non_threatened
2002,birds,PASSERIFORMES,Saroglossa_spiloptera,Non_hunted,Non_threatened
2003,birds,PICIFORMES,Sasia_ochracea,Non_hunted,Non_threatened
2004,birds,PASSERIFORMES,Saxicola_caprata,Non_hunted,Non_threatened
2005,birds,PASSERIFORMES,Saxicola_ferreus,Non_hunted,Non_threatened
2006,birds,PASSERIFORMES,Saxicola_insignis,Hunted,Threatened
2007,birds,PASSERIFORMES,Saxicola_jerdoni,Non_hunted,Non_threatened
2008,birds,PASSERIFORMES,Saxicola_torquatus,Hunted,Non_threatened
2009,birds,CHARADRIIFORMES,Scolopax_rusticola,Hunted,Non_threatened
2010,birds,PASSERIFORMES,Seicercus_affinis,Non_hunted,Non_threatened
2011,birds,PASSERIFORMES,Seicercus_burkii,Non_hunted,Non_threatened
2012,birds,PASSERIFORMES,Seicercus_castaniceps,Non_hunted,Non_threatened
2013,birds,PASSERIFORMES,Seicercus_omeiensis,Non_hunted,Non_threatened
2014,birds,PASSERIFORMES,Seicercus_poliogenys,Non_hunted,Non_threatened
2015,birds,PASSERIFORMES,Seicercus_tephrocephalus,Non_hunted,Non_threatened
2016,birds,PASSERIFORMES,Seicercus_valentini,Non_hunted,Non_threatened
2017,birds,PASSERIFORMES,Seicercus_whistleri,Non_hunted,Non_threatened
2018,birds,PASSERIFORMES,Serilophus_lunatus,Hunted,Non_threatened
2019,birds,PASSERIFORMES,Serinus_pusillus,Non_hunted,Non_threatened
2020,birds,PASSERIFORMES,Serinus_thibetanus,Non_hunted,Non_threatened
2021,birds,PASSERIFORMES,Sitta_castanea,Non_hunted,Non_threatened
2022,birds,PASSERIFORMES,Sitta_europaea,Hunted,Non_threatened
2023,birds,PASSERIFORMES,Sitta_formosa,Non_hunted,Threatened
2024,birds,PASSERIFORMES,Sitta_frontalis,Non_hunted,Non_threatened
2025,birds,PASSERIFORMES,Sitta_himalayensis,Non_hunted,Non_threatened
2026,birds,PASSERIFORMES,Sitta_leucopsis,Non_hunted,Non_threatened
2027,birds,PASSERIFORMES,Sitta_magna,Non_hunted,Threatened
2028,birds,PASSERIFORMES,Sitta_nagaensis,Non_hunted,Non_threatened
2029,birds,PASSERIFORMES,Sitta_solangiae,Non_hunted,Non_threatened
2030,birds,PASSERIFORMES,Sitta_villosa,Non_hunted,Non_threatened
2031,birds,PASSERIFORMES,Sitta_yunnanensis,Non_hunted,Non_threatened
2032,birds,PASSERIFORMES,Spelaeornis_formosus,Non_hunted,Non_threatened
2033,birds,PASSERIFORMES,Spelaeornis_kinneari,Non_hunted,Threatened
2034,birds,PASSERIFORMES,Spelaeornis_reptatus,Non_hunted,Non_threatened
2035,birds,PASSERIFORMES,Spelaeornis_troglodytoides,Non_hunted,Non_threatened
2036,birds,PASSERIFORMES,Sphenocichla_humei,Non_hunted,Non_threatened
2037,birds,PASSERIFORMES,Sphenocichla_roberti,Non_hunted,Non_threatened
2038,birds,ACCIPITRIFORMES,Spilornis_cheela,Hunted,Non_threatened
2039,birds,PASSERIFORMES,Spizixos_canifrons,Hunted,Non_threatened
2040,birds,PASSERIFORMES,Spizixos_semitorques,Hunted,Non_threatened
2041,birds,PASSERIFORMES,Stachyris_ambigua,Non_hunted,Non_threatened
2042,birds,PASSERIFORMES,Stachyris_chrysaea,Non_hunted,Non_threatened
2043,birds,PASSERIFORMES,Stachyris_nigriceps,Non_hunted,Non_threatened
2044,birds,PASSERIFORMES,Stachyris_nonggangensis,Non_hunted,Threatened
2045,birds,PASSERIFORMES,Stachyris_pyrrhops,Non_hunted,Non_threatened
2046,birds,PASSERIFORMES,Stachyris_ruficeps,Hunted,Non_threatened
2047,birds,PASSERIFORMES,Stachyris_striolata,Non_hunted,Non_threatened
2048,birds,CHARADRIIFORMES,Stercorarius_longicaudus,Non_hunted,Non_threatened
2049,birds,CHARADRIIFORMES,Stercorarius_parasiticus,Non_hunted,Non_threatened
2050,birds,CHARADRIIFORMES,Stercorarius_pomarinus,Non_hunted,Non_threatened
2051,birds,CHARADRIIFORMES,Sterna_acuticauda,Non_hunted,Threatened
2052,birds,CHARADRIIFORMES,Sterna_albifrons,Non_hunted,Non_threatened
2053,birds,CHARADRIIFORMES,Sterna_aleutica,Non_hunted,Threatened
2054,birds,CHARADRIIFORMES,Sterna_anaethetus,Non_hunted,Non_threatened
2055,birds,CHARADRIIFORMES,Sterna_aurantia,Non_hunted,Non_threatened
2056,birds,CHARADRIIFORMES,Sterna_bengalensis,Non_hunted,Non_threatened
2057,birds,CHARADRIIFORMES,Sterna_bergii,Non_hunted,Non_threatened
2058,birds,CHARADRIIFORMES,Sterna_bernsteini,Non_hunted,Threatened
2059,birds,CHARADRIIFORMES,Sterna_caspia,Non_hunted,Non_threatened
2060,birds,CHARADRIIFORMES,Sterna_dougallii,Non_hunted,Non_threatened
2061,birds,CHARADRIIFORMES,Sterna_fuscata,Non_hunted,Non_threatened
2062,birds,CHARADRIIFORMES,Sterna_hirundo,Hunted,Non_threatened
2063,birds,CHARADRIIFORMES,Sterna_nilotica,Non_hunted,Non_threatened
2064,birds,CHARADRIIFORMES,Sterna_sandvicensis,Non_hunted,Non_threatened
2065,birds,CHARADRIIFORMES,Sterna_sumatrana,Non_hunted,Non_threatened
2066,birds,COLUMBIFORMES,Stigmatopelia_chinensis,Hunted,Non_threatened
2067,birds,COLUMBIFORMES,Stigmatopelia_senegalensis,Non_hunted,Non_threatened
2068,birds,COLUMBIFORMES,Streptopelia_decaocto,Hunted,Non_threatened
2069,birds,COLUMBIFORMES,Streptopelia_orientalis,Hunted,Non_threatened
2070,birds,COLUMBIFORMES,Streptopelia_tranquebarica,Hunted,Non_threatened
2071,birds,COLUMBIFORMES,Streptopelia_turtur,Non_hunted,Threatened
2072,birds,STRIGIFORMES,Strix_aluco,Non_hunted,Non_threatened
2073,birds,STRIGIFORMES,Strix_davidi,Non_hunted,Non_threatened
2074,birds,STRIGIFORMES,Strix_leptogrammica,Hunted,Non_threatened
2075,birds,STRIGIFORMES,Strix_nebulosa,Hunted,Non_threatened
2076,birds,STRIGIFORMES,Strix_uralensis,Hunted,Non_threatened
2077,birds,PASSERIFORMES,Sturnus_burmannicus,Non_hunted,Non_threatened
2078,birds,PASSERIFORMES,Sturnus_cineraceus,Hunted,Non_threatened
2079,birds,PASSERIFORMES,Sturnus_contra,Non_hunted,Non_threatened
2080,birds,PASSERIFORMES,Sturnus_malabaricus,Hunted,Non_threatened
2081,birds,PASSERIFORMES,Sturnus_nigricollis,Hunted,Non_threatened
2082,birds,PASSERIFORMES,Sturnus_pagodarum,Non_hunted,Non_threatened
2083,birds,PASSERIFORMES,Sturnus_philippensis,Non_hunted,Non_threatened
2084,birds,PASSERIFORMES,Sturnus_roseus,Non_hunted,Non_threatened
2085,birds,PASSERIFORMES,Sturnus_sericeus,Hunted,Non_threatened
2086,birds,PASSERIFORMES,Sturnus_sinensis,Hunted,Non_threatened
2087,birds,PASSERIFORMES,Sturnus_sturninus,Non_hunted,Non_threatened
